age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
23,Female,UK,4.162694371965854,TikTok,2,Entertainment,28.47929466905217,1,8.582524983739432,Medium,37.77069389924461
13,Male,UK,2.4755471266671147,TikTok,4,Entertainment,21.14557837339625,0,8.237505634148473,Low,55.55022065335742
25,Male,USA,3.6444520297105103,TikTok,2,Socializing,16.66721884569297,0,5.821318081063174,Medium,42.39404553368352
13,Male,India,2.7722353434936258,Instagram,5,Education,32.07846167439595,1,9.18500440910802,Medium,15.847022384137532
14,Female,UK,4.79564379666282,Instagram,4,Socializing,25.596492248801308,1,6.416700546037946,Medium,71.8780240032132
21,Male,Australia,5.96881598021645,Instagram,5,Education,32.81357892426869,0,5.385961552292054,High,72.55253357090058
15,Male,India,3.6851039027629136,Snapchat,1,Content Creation,35.562355641304265,0,8.479017189584185,Medium,61.23819151569359
27,Other,USA,1.2983864327125412,Instagram,2,Entertainment,22.60770161544805,0,9.210209304480864,Low,59.67008327891544
13,Female,India,3.249552335949638,TikTok,2,Entertainment,41.88234263654312,0,7.68600470178247,Medium,6.496975924372649
17,Male,Germany,4.700444388111821,Instagram,5,News,31.901002185461707,0,6.804313314189471,Medium,20.4353043118305
19,Male,USA,5.302962868675895,Instagram,4,Education,21.07762230605468,1,5.3696555540584585,High,53.542989196945165
18,Male,Australia,5.454806224637067,Snapchat,1,Entertainment,20.51439692613942,1,5.58455593936367,High,39.546068190048025
24,Male,Canada,6.320168535944271,Snapchat,5,Entertainment,48.99148873826013,1,4.658418830885218,High,30.05664668417262
13,Male,USA,3.3309059633508284,YouTube,2,Socializing,31.81702807953341,0,6.589878728876737,Medium,0.3501623283762285
17,Male,India,3.91748756275932,YouTube,2,Socializing,18.17831570037807,1,4.592304826992493,Medium,75.30994650742845
27,Male,India,8.740484101371509,TikTok,3,News,10.52687333082379,1,2.510731166434857,High,34.34404609039065
17,Male,UK,3.6847562820130975,Twitter,2,Socializing,20.84628903222693,1,5.363585828056085,Medium,30.46732427672655
18,Male,India,6.226442892976232,TikTok,2,Entertainment,25.1877483901643,0,5.087157026106055,High,53.13213023368351
15,Male,UK,4.767881729447653,Instagram,2,Entertainment,42.45354725442627,1,6.226657972584961,Medium,21.467714785605747
17,Female,USA,4.49006284824844,Instagram,2,Entertainment,27.044930645619814,0,6.329780226028638,Medium,19.204153446288565
19,Female,Brazil,3.7119311636913617,TikTok,1,Education,16.49290236311212,1,6.772598406614648,Medium,50.23155634436365
17,Female,India,3.5291860850358474,Twitter,2,Entertainment,40.12906083952712,1,8.071036660994034,Medium,0.0
17,Other,Canada,4.089782152291866,YouTube,2,Entertainment,18.863579153342023,1,6.567659677267194,Medium,49.04714965210886
17,Male,Germany,3.960843111422372,Snapchat,1,Entertainment,13.496245060199197,1,6.515610082309764,Medium,32.325317880261366
22,Female,USA,3.0486648383814985,YouTube,5,Socializing,42.02464256844292,1,6.583861291508594,Medium,89.78591485336602
22,Male,Australia,1.6706752614379394,YouTube,5,Entertainment,29.47462219320998,0,8.13378252732147,Low,15.053858889104047
15,Female,India,3.591882679647085,Instagram,3,Socializing,26.748745579046723,1,5.929567232731471,Medium,30.154944088739928
13,Female,Brazil,4.631970449684022,Instagram,4,Entertainment,19.685070282731196,0,6.482712236860117,Medium,37.30944683922375
17,Male,USA,2.4334637795804737,YouTube,2,Socializing,27.71650518744933,1,8.221832605303367,Low,55.436667153341645
26,Male,Brazil,4.155575625556743,TikTok,5,Socializing,7.741025151398425,1,8.134081292880223,Medium,44.48862624886983
21,Male,USA,5.420375547231734,Snapchat,5,Education,17.343836472372665,1,4.514379956564355,High,91.43669941989845
26,Female,Canada,4.677741735794719,TikTok,2,Entertainment,32.03284787655922,0,5.881260036734068,Medium,44.006958261979634
